model,query_id,query_language,mode,strategy,is_synthetic_translation,recall_at_10,rr_at_10,hit_at_10,n_relevant
Alibaba-NLP/gte-multilingual-base,CHEBI_16052__fr,fr,,,,0.0,0.0,0,136
Alibaba-NLP/gte-multilingual-base,CHEBI_16052__es,es,,,,0.0,0.0,0,136
Alibaba-NLP/gte-multilingual-base,CHEBI_16052__zh,zh,,,,0.00735,0.5,1,136
Alibaba-NLP/gte-multilingual-base,CHEBI_25219__en,en,,,,0.03448,0.5,1,29
Alibaba-NLP/gte-multilingual-base,CHEBI_25219__de,de,,,,0.0,0.0,0,29
Alibaba-NLP/gte-multilingual-base,CHEBI_25219__fr,fr,,,,0.0,0.0,0,29
Alibaba-NLP/gte-multilingual-base,CHEBI_25219__es,es,,,,0.0,0.0,0,29
Alibaba-NLP/gte-multilingual-base,CHEBI_25219__zh,zh,,,,0.0,0.0,0,29
Alibaba-NLP/gte-multilingual-base,CHEBI_16134__en,en,,,,0.0,0.0,0,278
Alibaba-NLP/gte-multilingual-base,CHEBI_16134__fr,fr,,,,0.0,0.0,0,278
Alibaba-NLP/gte-multilingual-base,CHEBI_16134__de,de,,,,0.0036,1.0,1,278
Alibaba-NLP/gte-multilingual-base,CHEBI_16134__es,es,,,,0.0,0.0,0,278
Alibaba-NLP/gte-multilingual-base,CHEBI_16134__zh,zh,,,,0.0,0.0,0,278
Alibaba-NLP/gte-multilingual-base,CHEBI_53262__de,de,,,,0.0,0.0,0,16
Alibaba-NLP/gte-multilingual-base,CHEBI_53262__en,en,,,,0.0,0.0,0,16
Alibaba-NLP/gte-multilingual-base,CHEBI_53262__es,es,,,,0.0,0.0,0,16
Alibaba-NLP/gte-multilingual-base,CHEBI_53262__zh,zh,,,,0.0,0.0,0,16
Alibaba-NLP/gte-multilingual-base,CHEBI_53262__fr,fr,,,,0.0,0.0,0,16
Alibaba-NLP/gte-multilingual-base,CHEBI_53284__de,de,,,,0.01031,1.0,1,291
Alibaba-NLP/gte-multilingual-base,CHEBI_53284__en,en,,,,0.00687,1.0,1,291
Alibaba-NLP/gte-multilingual-base,CHEBI_53284__fr,fr,,,,0.00344,1.0,1,291
Alibaba-NLP/gte-multilingual-base,CHEBI_53284__es,es,,,,0.0,0.0,0,291
Alibaba-NLP/gte-multilingual-base,CHEBI_53284__zh,zh,,,,0.0,0.0,0,291
Alibaba-NLP/gte-multilingual-base,CHEBI_17909__en,en,,,,0.0,0.0,0,87
Alibaba-NLP/gte-multilingual-base,CHEBI_17909__de,de,,,,0.0,0.0,0,87
Alibaba-NLP/gte-multilingual-base,CHEBI_17909__fr,fr,,,,0.02299,0.5,1,87
Alibaba-NLP/gte-multilingual-base,CHEBI_17909__zh,zh,,,,0.0,0.0,0,87
Alibaba-NLP/gte-multilingual-base,CHEBI_17909__es,es,,,,0.0,0.0,0,87
Alibaba-NLP/gte-multilingual-base,CHEBI_29390__en,en,,,,0.02222,0.16667,1,45
Alibaba-NLP/gte-multilingual-base,CHEBI_29390__de,de,,,,0.0,0.0,0,45
Alibaba-NLP/gte-multilingual-base,CHEBI_29390__fr,fr,,,,0.0,0.0,0,45
Alibaba-NLP/gte-multilingual-base,CHEBI_29390__zh,zh,,,,0.02222,1.0,1,45
Alibaba-NLP/gte-multilingual-base,CHEBI_29390__es,es,,,,0.02222,0.16667,1,45
Alibaba-NLP/gte-multilingual-base,CHEBI_15882__en,en,,,,0.0,0.0,0,69
Alibaba-NLP/gte-multilingual-base,CHEBI_15882__de,de,,,,0.0,0.0,0,69
Alibaba-NLP/gte-multilingual-base,CHEBI_15882__fr,fr,,,,0.0,0.0,0,69
Alibaba-NLP/gte-multilingual-base,CHEBI_15882__es,es,,,,0.0,0.0,0,69
Alibaba-NLP/gte-multilingual-base,CHEBI_17246__en__116,en,,,,0.0,0.0,0,67
Alibaba-NLP/gte-multilingual-base,CHEBI_15882__zh,zh,,,,0.0,0.0,0,69
Alibaba-NLP/gte-multilingual-base,CHEBI_17246__fr__118,fr,,,,0.01493,1.0,1,67
Alibaba-NLP/gte-multilingual-base,CHEBI_17246__de__119,de,,,,0.0,0.0,0,67
Alibaba-NLP/gte-multilingual-base,CHEBI_17246__es__120,es,,,,0.0,0.0,0,67
Alibaba-NLP/gte-multilingual-base,CHEBI_17246__zh__121,zh,,,,0.01493,0.33333,1,67
Alibaba-NLP/gte-multilingual-base,CHEBI_136511__en,en,,,,0.28571,1.0,1,7
Alibaba-NLP/gte-multilingual-base,CHEBI_136511__fr,fr,,,,0.0,0.0,0,7
Alibaba-NLP/gte-multilingual-base,CHEBI_136511__de,de,,,,0.0,0.0,0,7
Alibaba-NLP/gte-multilingual-base,CHEBI_136511__es,es,,,,0.0,0.0,0,7
Alibaba-NLP/gte-multilingual-base,CHEBI_136511__zh,zh,,,,0.14286,1.0,1,7
Alibaba-NLP/gte-multilingual-base,CHEBI_16526__en,en,,,,0.00236,0.25,1,424
Alibaba-NLP/gte-multilingual-base,CHEBI_16526__de,de,,,,0.00236,0.11111,1,424
Alibaba-NLP/gte-multilingual-base,CHEBI_16526__fr,fr,,,,0.0,0.0,0,424
Alibaba-NLP/gte-multilingual-base,CHEBI_16526__es,es,,,,0.00472,0.2,1,424
Alibaba-NLP/gte-multilingual-base,CHEBI_16526__zh,zh,,,,0.0,0.0,0,424
BAAI/bge-m3,CHEBI_15138__en,en,,,,0.0,0.0,0,40
BAAI/bge-m3,CHEBI_15138__de,de,,,,0.075,0.16667,1,40
BAAI/bge-m3,CHEBI_15138__fr,fr,,,,0.0,0.0,0,40
BAAI/bge-m3,CHEBI_30488__en,en,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_30488__de,de,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_30488__fr,fr,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_30488__es,es,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_30488__zh,zh,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_16716__en,en,,,,0.04762,1.0,1,42
BAAI/bge-m3,CHEBI_16716__fr,fr,,,,0.0,0.0,0,42
BAAI/bge-m3,CHEBI_16716__de,de,,,,0.04762,0.5,1,42
BAAI/bge-m3,CHEBI_16716__zh,zh,,,,0.0,0.0,0,42
BAAI/bge-m3,CHEBI_16716__es,es,,,,0.04762,1.0,1,42
BAAI/bge-m3,CHEBI_17359__en,en,,,,0.09091,1.0,1,22
BAAI/bge-m3,CHEBI_17359__de,de,,,,0.09091,1.0,1,22
BAAI/bge-m3,CHEBI_17359__fr,fr,,,,0.09091,1.0,1,22
BAAI/bge-m3,CHEBI_17359__zh,zh,,,,0.0,0.0,0,22
BAAI/bge-m3,CHEBI_17359__es,es,,,,0.09091,1.0,1,22
BAAI/bge-m3,CHEBI_17115__en,en,,,,0.04255,1.0,1,47
BAAI/bge-m3,CHEBI_17115__de,de,,,,0.04255,1.0,1,47
BAAI/bge-m3,CHEBI_17115__fr,fr,,,,0.04255,1.0,1,47
BAAI/bge-m3,CHEBI_17967__en,en,,,,0.02105,1.0,1,95
BAAI/bge-m3,CHEBI_17115__zh,zh,,,,0.04255,0.5,1,47
BAAI/bge-m3,CHEBI_17967__de,de,,,,0.03158,1.0,1,95
BAAI/bge-m3,CHEBI_17967__fr,fr,,,,0.02105,1.0,1,95
BAAI/bge-m3,CHEBI_17967__es,es,,,,0.02105,1.0,1,95
BAAI/bge-m3,CHEBI_17967__zh,zh,,,,0.02105,1.0,1,95
BAAI/bge-m3,CHEBI_17967__en__27,en,,,,0.02105,1.0,1,95
BAAI/bge-m3,CHEBI_17967__de__28,de,,,,0.0,0.0,0,95
BAAI/bge-m3,CHEBI_17967__fr__29,fr,,,,0.02105,1.0,1,95
BAAI/bge-m3,CHEBI_17967__es__30,es,,,,0.01053,0.25,1,95
BAAI/bge-m3,CHEBI_16541__en,en,,,,0.01143,1.0,1,175
BAAI/bge-m3,CHEBI_17967__zh__32,zh,,,,0.0,0.0,0,95
BAAI/bge-m3,CHEBI_16541__de,de,,,,0.00571,1.0,1,175
BAAI/bge-m3,CHEBI_16541__fr,fr,,,,0.01143,1.0,1,175
BAAI/bge-m3,CHEBI_16541__es,es,,,,0.01143,1.0,1,175
BAAI/bge-m3,CHEBI_16541__zh,zh,,,,0.01143,1.0,1,175
BAAI/bge-m3,CHEBI_16898__en,en,,,,0.05263,1.0,1,38
BAAI/bge-m3,CHEBI_16898__de,de,,,,0.05263,1.0,1,38
BAAI/bge-m3,CHEBI_16898__fr,fr,,,,0.05263,1.0,1,38
BAAI/bge-m3,CHEBI_16898__es,es,,,,0.05263,1.0,1,38
BAAI/bge-m3,CHEBI_16898__zh,zh,,,,0.05263,0.5,1,38
BAAI/bge-m3,CHEBI_29309__de,de,,,,0.01923,1.0,1,156
BAAI/bge-m3,CHEBI_29309__en,en,,,,0.0,0.0,0,156
BAAI/bge-m3,CHEBI_29309__fr,fr,,,,0.01282,0.33333,1,156
BAAI/bge-m3,CHEBI_29309__es,es,,,,0.0,0.0,0,156
BAAI/bge-m3,CHEBI_29309__zh,zh,,,,0.01282,0.5,1,156
BAAI/bge-m3,CHEBI_62801__en,en,,,,0.03571,1.0,1,84
BAAI/bge-m3,CHEBI_62801__de,de,,,,0.0,0.0,0,84
BAAI/bge-m3,CHEBI_62801__fr,fr,,,,0.03571,1.0,1,84
BAAI/bge-m3,CHEBI_62801__es,es,,,,0.02381,0.25,1,84
BAAI/bge-m3,CHEBI_62801__zh,zh,,,,0.0,0.0,0,84
BAAI/bge-m3,CHEBI_29191__en,en,,,,0.0045,0.125,1,222
BAAI/bge-m3,CHEBI_29191__de,de,,,,0.0,0.0,0,222
BAAI/bge-m3,CHEBI_29191__fr,fr,,,,0.0045,0.11111,1,222
BAAI/bge-m3,CHEBI_29191__es,es,,,,0.0045,0.25,1,222
BAAI/bge-m3,CHEBI_29191__zh,zh,,,,0.0,0.0,0,222
BAAI/bge-m3,CHEBI_16541__en__57,en,,,,0.00571,1.0,1,175
BAAI/bge-m3,CHEBI_16541__de__58,de,,,,0.01143,1.0,1,175
BAAI/bge-m3,CHEBI_16541__fr__59,fr,,,,0.00571,0.2,1,175
BAAI/bge-m3,CHEBI_16541__es__60,es,,,,0.01714,1.0,1,175
BAAI/bge-m3,CHEBI_16541__zh__61,zh,,,,0.00571,0.25,1,175
BAAI/bge-m3,CHEBI_29389__en,en,,,,0.02747,1.0,1,182
BAAI/bge-m3,CHEBI_29389__de,de,,,,0.02198,1.0,1,182
BAAI/bge-m3,CHEBI_29389__fr,fr,,,,0.01099,1.0,1,182
BAAI/bge-m3,CHEBI_29389__zh,zh,,,,0.01099,1.0,1,182
BAAI/bge-m3,CHEBI_29389__es,es,,,,0.01099,1.0,1,182
BAAI/bge-m3,CHEBI_30832__en,en,,,,0.07143,1.0,1,14
BAAI/bge-m3,CHEBI_30832__de,de,,,,0.07143,1.0,1,14
BAAI/bge-m3,CHEBI_30832__fr,fr,,,,0.0,0.0,0,14
BAAI/bge-m3,CHEBI_30832__es,es,,,,0.0,0.0,0,14
BAAI/bge-m3,CHEBI_17246__en,en,,,,0.08955,1.0,1,67
BAAI/bge-m3,CHEBI_30832__zh,zh,,,,0.0,0.0,0,14
BAAI/bge-m3,CHEBI_17246__de,de,,,,0.0597,1.0,1,67
BAAI/bge-m3,CHEBI_17246__fr,fr,,,,0.04478,1.0,1,67
BAAI/bge-m3,CHEBI_17246__es,es,,,,0.08955,1.0,1,67
BAAI/bge-m3,CHEBI_17246__zh,zh,,,,0.0597,1.0,1,67
BAAI/bge-m3,CHEBI_16052__en,en,,,,0.00735,0.14286,1,136
BAAI/bge-m3,CHEBI_16052__de,de,,,,0.0,0.0,0,136
BAAI/bge-m3,CHEBI_16052__fr,fr,,,,0.00735,0.5,1,136
BAAI/bge-m3,CHEBI_16052__es,es,,,,0.01471,1.0,1,136
BAAI/bge-m3,CHEBI_16052__zh,zh,,,,0.0,0.0,0,136
BAAI/bge-m3,CHEBI_25219__en,en,,,,0.10345,1.0,1,29
BAAI/bge-m3,CHEBI_25219__de,de,,,,0.10345,1.0,1,29
BAAI/bge-m3,CHEBI_25219__fr,fr,,,,0.06897,0.5,1,29
BAAI/bge-m3,CHEBI_25219__es,es,,,,0.17241,1.0,1,29
BAAI/bge-m3,CHEBI_25219__zh,zh,,,,0.0,0.0,0,29
BAAI/bge-m3,CHEBI_16134__en,en,,,,0.01439,1.0,1,278
BAAI/bge-m3,CHEBI_16134__fr,fr,,,,0.00719,1.0,1,278
BAAI/bge-m3,CHEBI_16134__de,de,,,,0.01439,1.0,1,278
BAAI/bge-m3,CHEBI_16134__es,es,,,,0.01439,1.0,1,278
BAAI/bge-m3,CHEBI_16134__zh,zh,,,,0.00719,1.0,1,278
BAAI/bge-m3,CHEBI_53262__de,de,,,,0.125,1.0,1,16
BAAI/bge-m3,CHEBI_53262__en,en,,,,0.1875,1.0,1,16
BAAI/bge-m3,CHEBI_53262__es,es,,,,0.125,0.16667,1,16
BAAI/bge-m3,CHEBI_53262__zh,zh,,,,0.0625,0.14286,1,16
BAAI/bge-m3,CHEBI_53262__fr,fr,,,,0.1875,1.0,1,16
BAAI/bge-m3,CHEBI_53284__de,de,,,,0.01375,1.0,1,291
BAAI/bge-m3,CHEBI_53284__en,en,,,,0.02405,1.0,1,291
BAAI/bge-m3,CHEBI_53284__fr,fr,,,,0.02405,1.0,1,291
BAAI/bge-m3,CHEBI_53284__es,es,,,,0.01031,1.0,1,291
BAAI/bge-m3,CHEBI_53284__zh,zh,,,,0.01375,1.0,1,291
BAAI/bge-m3,CHEBI_17909__en,en,,,,0.0,0.0,0,87
BAAI/bge-m3,CHEBI_17909__de,de,,,,0.05747,1.0,1,87
BAAI/bge-m3,CHEBI_17909__fr,fr,,,,0.09195,1.0,1,87
BAAI/bge-m3,CHEBI_17909__zh,zh,,,,0.0,0.0,0,87
BAAI/bge-m3,CHEBI_17909__es,es,,,,0.03448,0.33333,1,87
BAAI/bge-m3,CHEBI_29390__en,en,,,,0.11111,1.0,1,45
BAAI/bge-m3,CHEBI_29390__de,de,,,,0.04444,1.0,1,45
BAAI/bge-m3,CHEBI_29390__fr,fr,,,,0.06667,1.0,1,45
BAAI/bge-m3,CHEBI_29390__zh,zh,,,,0.04444,1.0,1,45
BAAI/bge-m3,CHEBI_29390__es,es,,,,0.02222,1.0,1,45
BAAI/bge-m3,CHEBI_15882__en,en,,,,0.01449,0.33333,1,69
BAAI/bge-m3,CHEBI_15882__de,de,,,,0.02899,1.0,1,69
BAAI/bge-m3,CHEBI_15882__fr,fr,,,,0.0,0.0,0,69
BAAI/bge-m3,CHEBI_15882__es,es,,,,0.0,0.0,0,69
BAAI/bge-m3,CHEBI_17246__en__116,en,,,,0.04478,1.0,1,67
BAAI/bge-m3,CHEBI_15882__zh,zh,,,,0.01449,0.5,1,69
BAAI/bge-m3,CHEBI_17246__fr__118,fr,,,,0.02985,1.0,1,67
BAAI/bge-m3,CHEBI_17246__de__119,de,,,,0.04478,1.0,1,67
BAAI/bge-m3,CHEBI_17246__es__120,es,,,,0.0597,1.0,1,67
BAAI/bge-m3,CHEBI_17246__zh__121,zh,,,,0.04478,1.0,1,67
BAAI/bge-m3,CHEBI_136511__en,en,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_136511__fr,fr,,,,0.57143,1.0,1,7
BAAI/bge-m3,CHEBI_136511__de,de,,,,0.14286,0.16667,1,7
BAAI/bge-m3,CHEBI_136511__es,es,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_136511__zh,zh,,,,0.28571,1.0,1,7
BAAI/bge-m3,CHEBI_16526__en,en,,,,0.01651,1.0,1,424
BAAI/bge-m3,CHEBI_16526__de,de,,,,0.01415,0.5,1,424
BAAI/bge-m3,CHEBI_16526__fr,fr,,,,0.01651,1.0,1,424
BAAI/bge-m3,CHEBI_16526__es,es,,,,0.01651,0.5,1,424
BAAI/bge-m3,CHEBI_16526__zh,zh,,,,0.01887,1.0,1,424
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_15138__en,en,,,,0.0,0.0,0,40
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_15138__de,de,,,,0.0,0.0,0,40
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_15138__fr,fr,,,,0.0,0.0,0,40
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_30488__en,en,,,,0.28571,1.0,1,7
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_30488__de,de,,,,0.28571,1.0,1,7
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_30488__fr,fr,,,,0.28571,1.0,1,7
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_30488__es,es,,,,0.0,0.0,0,7
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_30488__zh,zh,,,,0.28571,1.0,1,7
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_16716__en,en,,,,0.02381,1.0,1,42
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_16716__fr,fr,,,,0.0,0.0,0,42
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_16716__de,de,,,,0.0,0.0,0,42
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_16716__zh,zh,,,,0.0,0.0,0,42
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_16716__es,es,,,,0.02381,0.1,1,42
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17359__en,en,,,,0.09091,1.0,1,22
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17359__de,de,,,,0.09091,1.0,1,22
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17359__fr,fr,,,,0.09091,1.0,1,22
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17359__zh,zh,,,,0.09091,1.0,1,22
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17359__es,es,,,,0.09091,1.0,1,22
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17115__en,en,,,,0.04255,1.0,1,47
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17115__de,de,,,,0.02128,1.0,1,47
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17115__fr,fr,,,,0.02128,1.0,1,47
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__en,en,,,,0.02105,0.16667,1,95
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17115__zh,zh,,,,0.02128,0.5,1,47
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__de,de,,,,0.0,0.0,0,95
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__fr,fr,,,,0.0,0.0,0,95
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__es,es,,,,0.02105,1.0,1,95
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__zh,zh,,,,0.0,0.0,0,95
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__en__27,en,,,,0.03158,1.0,1,95
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__de__28,de,,,,0.0,0.0,0,95
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,CHEBI_17967__fr__29,fr,,,,0.02105,1.0,1,95
